"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2024_GS1_Q9","2024","General Studies","mcq_standard","","","","","","","","","","","Indian Waterfalls (Region-River)","","",",Q9. Consider the following information: Waterfall - Region - River 1. Dhuandhar - Malwa - Narmada 2. Hundru - Chota Nagpur - Subarnarekha 3. Gersoppa - Western Ghats - Netravati In how many of the above rows is the given information correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2024_GS1_Q10","2024","General Studies","mcq_standard","","","","","","","","","","","Mountain Ranges and Types","","",",Q10. Consider the following information: Region - Name of the mountain range - Type of mountain 1. Central Asia - Vosges - Fold mountain 2. Europe - Alps - Block mountain 3. North America - Appalachians - Fold mountain 4. South America - Andes - Fold mountain In how many of the above rows is the given information correctly matched? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2024_GS1_Q11","2024","General Studies","mcq_standard","","","","","","","","","","","Greenfield Airports (India)","","",",Q11. Consider the following airports: 1. Donyi Polo Airport 2. Kushinagar International Airport 3. Vijayawada International Airport In the recent past, which of the above have been constructed as Greenfield projects? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2024_GS1_Q12","2024","General Studies","mcq_standard","","","","","","","","","","","Water Vapour Distribution","","",",Q12. With reference to 'water vapour', which of the following statements is/are correct? 1. It is a gas, the amount of which decreases with altitude. 2. Its percentage is maximum at the poles. Select the answer using the code given below: (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q13","2024","General Studies","mcq_standard","","","","","","","","","","","Climate Types","","",",Q13. Consider the following description: 1. Annual and daily range of temperatures is low. 2. Precipitation occurs throughout the year. 3. Precipitation varies between 50 cm - 250 cm. What is this type of climate? (a) Equatorial climate (b) China type climate (c) Humid subtropical climate (d) Marine West coast climate","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q14","2024","General Studies","mcq_standard","","","","","","","","","","","Coriolis Force","","",",Q14. With reference to 'Coriolis force', which of the following statements is/are correct? 1. It increases with increase in wind velocity. 2. It is maximum at the poles and is absent at the equator. Select the answer using the code given below: (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q15","2024","General Studies","mcq_standard","","","","","","","","","","","Solstice and Day Length","","",",Q15. On June 21 every year, which of the following latitude(s) experience(s) a sunlight of more than 12 hours? 1. Equator 2. Tropic of Cancer 3. Tropic of Capricorn 4. Arctic Circle Select the correct answer using the code given below: (a) 1 only (b) 2 only (c) 3 and 4 (d) 2 and 4","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q16","2024","General Studies","mcq_standard","","","","","","","","","","","Tropical Peatlands (Congo Basin)","","",",Q16. One of the following regions has the world's largest tropical peatland, which holds about three years worth of global carbon emissions from fossil fuels and the possible destruction of which can exert detrimental effect on the global climate. Which one of the following denotes that region? (a) Amazon Basin (b) Congo Basin (c) Kikori Basin (d) Rio de la Plata Basin","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2024_GS1_Q17","2024","General Studies","mcq_standard","","","","","","","","","","","PFAS (Forever Chemicals)","","",",Q17. With reference to perfluoroalkyl and polyfluoroalkyl substances (PFAS) that are used in making many consumer products, consider the following statements: 1. PFAS are found to be widespread in drinking water, food and food packaging materials. 2. PFAS are not easily degraded in the environment. 3. Persistent exposure to PFAS can lead to bioaccumulation in animal bodies. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2024_GS1_Q18","2024","General Studies","mcq_standard","","","","","","","","","","","Parasitoid Species","","",",Q18. Consider the following: 1. Carabid beetles 2. Centipedes 3. Flies 4. Termites 5. Wasps Parasitoid species are found in how many of the above kinds of organisms? (a) Only two (b) Only three (c) Only four (d) All five","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2024_GS1_Q19","2024","General Studies","mcq_standard","","","","","","","","","","","Legume Crops (Pea Family)","","",",Q19. Consider the following plants: 1. Groundnut 2. Horse-gram 3. Soybean How many of the above belong to the pea family? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2024_GS1_Q20","2024","General Studies","mcq_standard","","","","","","","","","","","Indian Flying Fox","","",",Q20. Consider the following statements: Statement-I: The Indian Flying Fox is placed under 'vermin' category in the Wild Life (Protection) Act, 1972. Statement-II: The Indian Flying Fox feeds on the blood of other animals. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I (b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I (c) Statement-I is correct, but Statement-II is incorrect (d) Statement-I is incorrect, but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q21","2024","General Studies","mcq_standard","","","","","","","","","","","Insects (Cicada, Froghopper, Pond skater)","","",",Q21. The organisms 'Cicada, Froghopper and Pond skater' are: (a) Birds (b) Fish (c) Insects (d) Reptiles","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2024_GS1_Q22","2024","General Studies","mcq_standard","","","","","","","","","","","Chewing Gum and Plastic Pollution","","",",Q22. Consider the following statements: Statement-I: Many chewing gums found in the market are considered a source of environmental pollution. Statement-II: Many chewing gums contain plastic as gum base. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I (b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I (c) Statement-I is correct, but Statement-II is incorrect (d) Statement-I is incorrect, but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2024_GS1_Q23","2024","General Studies","mcq_standard","","","","","","","","","","","Animals and Natural Habitats","","",",Q23. Consider the following pairs: Country - Animal found in its natural habitat 1. Brazil - Indri 2. Indonesia - Elk 3. Madagascar - Bonobo How many of the pairs given above are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2024_GS1_Q24","2024","General Studies","mcq_standard","","","","","","","","","","","World Toilet Organization","","",",Q24. Consider the following statements regarding World Toilet Organization: 1. It is one of the agencies of the United Nations. 2. World Toilet Summit, World Toilet Day and World Toilet College are the initiatives of this organization, to inspire action to tackle the global sanitation crisis. 3. The main focus of its function is to grant funds to the least developed countries and developing countries to achieve the end of open defecation. Which of the statements given above is/are correct? (a) 2 only (b) 3 only (c) 1 and 2 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
